"energy","liveness","tempo","speechiness","acousticness","danceability","duration_ms","loudness"
0.95,0.314,80.912,0.0768,1.21e-05,0.421,205027,-3.985
0.41,0.064,75.069,0.138,0.331,0.667,303333,-8.323
0.649,0.0759,99.107,0.208,0.177,0.896,213533,-3.792
0.562,0.129,75.604,0.0326,0.499,0.547,245440,-10.046
0.575,0.0762,105.293,0.0375,0.384,0.673,267297,-8.171
0.527,0.0978,93.93,0.0515,0.405,0.648,275053,-8.862
0.413,0.133,113.887,0.0567,0.453,0.713,292627,-8.568
0.666,0.29,100.002,0.0254,0.1,0.67,228653,-6.576
0.6,0.419,89.985,0.228,0.0236,0.792,198773,-6.157
0.782,0.0985,141.942,0.0396,0.0799,0.568,267227,-5.968
0.686,0.09,80.057,0.0287,0.407,0.555,221560,-4.883
0.774,0.143,116.529,0.0338,0.00189,0.509,264707,-4.054
0.694,0.0764,156.087,0.055,0.0712,0.782,210533,-5.196
0.642,0.194,93.011,0.0523,0.094,0.684,276907,-10.675
0.846,0.102,106.029,0.0522,0.16,0.759,183360,-6.008
0.921,0.0579,118.424,0.0291,0.0129,0.671,217533,-3.878
0.914,0.296,163.759,0.0985,0.00301,0.433,230093,-3.4
0.727,0.0532,130,0.105,0.134,0.821,273020,-6.262
0.855,0.0716,124.578,0.0352,0.000983,0.531,216067,-4.95
0.492,0.222,63.06,0.0665,0.335,0.622,265813,-8.305
0.769,0.0358,106.05,0.322,0.0572,0.872,257000,-4.035
0.677,0.196,96.872,0.125,0.211,0.749,241400,-3.502
0.742,0.0849,102.608,0.282,0.0318,0.805,233760,-5.572
0.661,0.128,158.507,0.024,0.381,0.523,274733,-5.213
0.589,0.0903,86.981,0.0601,0.136,0.575,236600,-4.943
0.837,0.123,116.439,0.0406,0.00189,0.471,242667,-3.589
0.609,0.233,95.982,0.037,0.263,0.653,210200,-7.519
0.58,0.0671,83.447,0.115,0.368,0.735,261550,-7.555
0.666,0.458,180.279,0.106,0.0859,0.604,275960,-6.231
0.768,0.102,169.873,0.0387,0.000631,0.246,212733,-7.48
0.955,0.161,82.976,0.353,0.15,0.543,275373,-4.415
0.685,0.0839,120.965,0.0333,0.0705,0.537,281227,-8.935
0.907,0.136,112.696,0.0399,0.0597,0.617,231840,-4.983
0.574,0.143,74.101,0.0292,0.239,0.324,217533,-5.647
0.68,0.0935,101.652,0.229,0.0679,0.867,295227,-5.508
0.409,0.115,123.731,0.0305,0.117,0.65,282027,-8.429
0.646,0.0853,88.834,0.0356,0.373,0.634,187373,-4.937
0.475,0.0951,145.597,0.052,0.275,0.69,280000,-4.702
0.454,0.0727,127.986,0.0788,0.307,0.695,329413,-7.267
0.734,0.0901,94.997,0.104,0.0286,0.823,308067,-2.595
0.422,0.182,67.797,0.0285,0.0873,0.299,191600,-9.977
0.624,0.106,100.868,0.265,0.0168,0.786,267333,-6.096
0.843,0.111,110.03,0.117,0.426,0.843,203760,-3.573
0.648,0.955,87.522,0.0394,0.671,0.244,134533,-6.574
0.828,0.165,96.952,0.0762,0.0136,0.523,214827,-4.696
0.836,0.292,90.846,0.194,0.309,0.751,265227,-5.676
0.575,0.11,105.018,0.0742,0.0222,0.875,245491,-9.122
0.964,0.15,126.942,0.06,0.00434,0.647,209267,-4.225
0.631,0.193,124.711,0.0334,0.22,0.726,239240,-8.136
0.258,0.101,61.028,0.0528,0.259,0.737,245867,-7.784
0.844,0.319,156.069,0.167,0.142,0.735,286427,-5.215
0.451,0.0975,143.908,0.112,0.212,0.745,246178,-6.314
0.702,0.536,105.076,0.0337,0.0466,0.58,208960,-5.565
0.922,0.335,103.975,0.0372,0.0143,0.689,247867,-4.56
0.774,0.404,90,0.0466,0.2,0.7,250707,-4.983
0.697,0.128,95.951,0.025,0.00607,0.494,265907,-5.473
0.467,0.1,137.852,0.027,0.465,0.371,221453,-5.649
0.661,0.0847,129.491,0.226,0.31,0.596,232573,-6.239
0.728,0.0809,175.917,0.0434,0.000456,0.279,195040,-4.774
0.748,0.06,132.486,0.0366,0.373,0.683,257200,-6.981
0.91,0.158,92.332,0.316,0.00195,0.658,164867,-3.499
0.539,0.0674,90.038,0.116,0.243,0.909,229933,-4.278
0.828,0.0409,117.921,0.0426,0.0415,0.582,209560,-4.396
0.575,0.125,86.004,0.0549,0.077,0.752,206067,-5.254
0.821,0.0635,90.04,0.15,0.0528,0.916,306440,-4.118
0.967,0.525,82.388,0.0637,0.0194,0.562,183400,-3.467
0.562,0.102,139.981,0.122,0.0275,0.933,254400,-5.963
0.669,0.152,93.839,0.329,0.0266,0.622,252987,-8.419
0.886,0.865,137.764,0.0402,0.067,0.512,268191,-5.906
0.629,0.254,93.985,0.0782,0.194,0.657,266893,-4.938
0.447,0.148,113.034,0.0409,0.244,0.697,346467,-7.498
0.586,0.0765,168.157,0.212,0.185,0.694,257000,-9.158
0.41,0.11,140.394,0.0317,0.0244,0.725,255733,-9.849
0.792,0.119,90.565,0.036,0.0562,0.645,232453,-7.34
0.572,0.0495,100.999,0.0951,0.0618,0.78,263866,-6.797
0.692,0.671,101.027,0.366,0.405,0.867,303027,-7.125
0.959,0.335,151.334,0.0745,0.000406,0.389,188840,-1.886
0.651,0.332,108.079,0.028,0.000465,0.573,400904,-7.733
0.914,0.156,127.907,0.041,0.135,0.729,272360,-4.043
0.863,0.132,123.872,0.0512,0.279,0.674,165133,-3.539
0.52,0.0532,203.862,0.334,0.00277,0.677,193093,-6.255
0.771,0.165,99.91,0.0471,0.0465,0.677,218333,-5.852
0.94,0.251,158.967,0.0373,0.289,0.496,186293,-3.332
0.453,0.284,126.872,0.0281,0.262,0.641,248867,-4.98
0.585,0.147,105.014,0.0301,0.439,0.817,218440,-4.688
0.652,0.0781,97.469,0.0244,0.0405,0.583,249840,-6.255
0.818,0.216,180.019,0.0647,0.234,0.647,183560,-3.47
0.73,0.229,170.032,0.0315,0.0471,0.406,242000,-6.278
0.834,0.172,96.881,0.0551,0.332,0.688,182893,-3.292
0.835,0.152,103.376,0.275,0.00281,0.84,207907,-4.386
0.457,0.0832,100.043,0.0777,0.224,0.896,223133,-9.075
0.671,0.176,140.115,0.0284,0.093,0.503,200093,-5.717
0.609,0.0982,119.914,0.0278,0.188,0.605,230333,-7.063
0.729,0.0805,80.061,0.0287,0.0102,0.58,224933,-6.705
0.595,0.0694,79.98,0.0415,0.284,0.722,217827,-9.928
0.532,0.134,129.021,0.0308,0.496,0.325,220840,-7.208
0.774,0.139,147.058,0.314,0.143,0.705,240987,-6.651
0.966,0.0489,93.008,0.0538,0.0279,0.659,193600,-2.783
0.672,0.29,125.192,0.215,0.018,0.773,309293,-5.436
0.484,0.0705,100.967,0.221,0.218,0.931,218560,-7.735
0.793,0.418,95.918,0.24,0.278,0.732,175560,-7.053
0.862,0.157,108.999,0.0462,0.0186,0.496,224209,-5.564
0.663,0.0643,103.141,0.13,0.212,0.774,223400,-6.142
0.522,0.163,99.957,0.0604,0.343,0.768,211133,-8.555
0.508,0.174,135.261,0.0351,0.483,0.309,201973,-11.876
0.518,0.0646,89.591,0.0496,0.0684,0.784,300160,-4.828
0.395,0.295,133.296,0.0332,0.61,0.377,253373,-8.622
0.659,0.126,109.933,0.0298,0.427,0.544,274933,-7.191
0.701,0.243,100.018,0.205,0.0681,0.89,227267,-4.954
0.861,0.127,119.946,0.154,0.0341,0.706,238427,-6.684
0.692,0.247,101.865,0.0479,0.0668,0.854,291782,-6.625
0.827,0.0836,128.001,0.0414,0.0168,0.73,223040,-10.059
0.75,0.11,95.029,0.0767,0.0554,0.703,184120,-6.618
0.75,0.095,177.87,0.247,0.533,0.797,211120,-9.369
0.509,0.0808,138.022,0.0279,0.0234,0.584,287733,-10.338
0.766,0.658,109.897,0.0515,0.0174,0.751,264847,-3.594
0.823,0.318,117.44,0.033,0.00436,0.67,260133,-10.592
0.44,0.148,80.334,0.0291,0.332,0.6,247173,-10.79
0.487,0.0411,92.836,0.182,0.0103,0.92,241400,-5.578
0.768,0.0689,94.013,0.0674,0.119,0.923,123960,-7.321
0.76,0.257,97.422,0.219,0.0481,0.82,220868,-2.714
0.729,0.0361,104.719,0.162,0.0303,0.775,211493,-4.229
0.692,0.141,82.788,0.0327,0.307,0.528,182440,-6.339
0.654,0.0658,104.993,0.118,0.035,0.789,270884,-5.284
0.306,0.108,83.849,0.0256,0.759,0.686,207573,-12.811
0.925,0.104,113.528,0.0867,0.0178,0.752,330027,-3.288
0.513,0.0994,101.815,0.024,0.199,0.657,235760,-8.514
0.854,0.319,90.006,0.0539,0.00503,0.77,264093,-0.949
0.633,0.288,89.644,0.0383,0.147,0.616,243160,-5.076
0.538,0.212,72.226,0.219,0.288,0.651,317733,-6.006
0.446,0.0891,151.328,0.0291,0.0524,0.416,294533,-9.557
0.659,0.126,109.933,0.0298,0.427,0.544,274933,-7.191
0.644,0.199,189.537,0.45,0.151,0.723,222360,-4.803
0.378,0.103,93.985,0.0443,0.202,0.738,299974,-7.231
0.873,0.687,97.068,0.046,0.0188,0.587,272973,-3.989
0.911,0.775,161.109,0.41,0.0559,0.514,254027,-2.027
0.887,0.49,202.354,0.0565,0.144,0.326,199274,-4.199
0.708,0.0423,158.785,0.0301,0.00626,0.499,203067,-7.029
0.925,0.095,96.953,0.222,0.0611,0.698,295827,-4.209
0.781,0.164,123.894,0.197,0.0158,0.935,226160,-5.795
0.709,0.17,97.023,0.203,0.0288,0.757,266907,-6.716
0.661,0.234,173.365,0.0281,0.00239,0.429,266773,-7.227
0.81,0.377,123.272,0.0336,0.119,0.722,183200,-7.463
0.653,0.264,128.93,0.0265,0.246,0.595,241533,-4.935
0.547,0.0923,122.951,0.0283,0.487,0.642,240640,-5.481
0.64,0.099,166.029,0.332,0.0278,0.725,240027,-7.905
0.77,0.0424,85.286,0.0925,0.143,0.802,235133,-2.998
0.83,0.076,132.979,0.0327,0.191,0.818,209763,-7.27
0.395,0.107,98.656,0.055,0.369,0.463,304667,-9.944
0.552,0.0437,86.299,0.0439,0.283,0.616,284760,-7.405
0.723,0.0748,97.147,0.0422,0.0103,0.61,229733,-7.572
0.813,0.313,106.05,0.0349,0.118,0.649,195664,-6.851
0.883,0.0996,104.003,0.0321,0.0773,0.65,209520,-5.318
0.759,0.31,89.989,0.117,0.0513,0.767,213027,-6.516
0.82,0.161,79.155,0.0296,0.0186,0.554,228933,-5.035
0.785,0.0516,186.244,0.325,0.00332,0.687,262827,-4.953
0.565,0.112,76.165,0.316,0.0699,0.667,280973,-9.452
0.563,0.101,85.711,0.0251,0.0141,0.441,270800,-7.274
0.539,0.0528,137.999,0.0505,0.0134,0.785,264467,-8.23
0.867,0.0686,96.431,0.185,0.0153,0.768,282067,-3.652
0.979,0.147,131.983,0.0319,0.0745,0.614,220000,-8.045
0.82,0.269,126.988,0.0597,0.0541,0.607,207507,-7.754
0.811,0.107,103.502,0.081,0.00132,0.736,216733,-4.17
0.89,0.0824,118.009,0.0539,0.005,0.517,214333,-4.033
0.854,0.0623,100.851,0.0612,0.00579,0.635,252707,-5.02
0.671,0.115,83.908,0.0312,0.0125,0.419,255234,-5.364
0.767,0.0822,123.734,0.0331,0.0292,0.569,215733,-6.37
0.349,0.123,131.117,0.0288,0.639,0.667,216040,-9.844
0.969,0.0787,95.136,0.0491,0.0014,0.492,157333,-4.419
0.423,0.979,145.332,0.0328,0.772,0.333,340587,-9.35
0.9,0.0884,94.992,0.258,0.043,0.628,300933,-4.877
0.601,0.147,119.94,0.0297,0.103,0.676,285387,-4.905
0.552,0.0224,105.481,0.0503,0.0492,0.802,214560,-4.796
0.664,0.595,116.141,0.0264,0.092,0.683,260267,-4.422
0.697,0.332,122.752,0.133,0.0193,0.611,320357,-8.618
0.716,0.0344,101.99,0.0352,0.127,0.627,186067,-7.175
0.497,0.0919,104.59,0.136,0.0644,0.814,283827,-8.73
0.793,0.0662,108.017,0.0531,0.0139,0.79,318733,-6.122
0.808,0.0634,126.041,0.0379,0.00793,0.72,307154,-5.627
0.568,0.0288,128.002,0.0872,0.136,0.751,246720,-5.431
0.695,0.341,100.524,0.173,0.00228,0.776,247627,-6.277
0.768,0.256,168.574,0.0391,0.395,0.414,221067,-4.262
0.7,0.254,104.021,0.0267,0.131,0.666,224107,-6.083
0.557,0.154,94.032,0.306,0.0339,0.923,291067,-5.143
0.881,0.0977,90.904,0.0798,0.116,0.571,169693,-4.424
0.633,0.0984,167.96,0.0405,0.259,0.474,237173,-5.951
0.553,0.126,70.033,0.0891,0.0636,0.655,224667,-6.854
0.861,0.0288,97.969,0.218,0.211,0.92,211400,-5.435
0.618,0.0914,99.965,0.0594,0.0502,0.699,280973,-7.338
0.842,0.473,97.577,0.0707,0.00305,0.786,221227,-5.115
0.322,0.186,145.848,0.133,0.573,0.701,318667,-10.379
0.629,0.169,142.149,0.225,0.0891,0.763,267507,-8.66
0.619,0.353,94.762,0.0695,0.0618,0.849,227547,-4.774
0.71,0.0736,97.988,0.0409,0.0106,0.66,264933,-4.541
0.53,0.0945,125.977,0.0319,0.39,0.636,231800,-7.67
0.723,0.0651,88.933,0.0631,0.102,0.721,263440,-7.08
0.63,0.0525,90.987,0.0335,0.0493,0.622,272427,-7.232
0.404,0.177,138.115,0.0286,0.689,0.468,240173,-7.25
0.805,0.0771,94.946,0.269,0.142,0.843,270507,-5.946
0.926,0.0949,93.964,0.038,0.000487,0.457,202027,-5.461
0.542,0.148,83.106,0.0409,0.544,0.548,271868,-8.435
0.642,0.153,155.96,0.0796,0.0426,0.736,224438,-13.331
0.86,0.165,99.031,0.0306,0.00624,0.545,233827,-5.054
0.729,0.0858,108.014,0.0251,0.0552,0.662,251173,-7.112
0.543,0.103,112.016,0.0374,0.0598,0.737,265667,-10.403
0.424,0.12,98.062,0.339,0.378,0.876,218756,-6.435
0.619,0.108,133.996,0.0275,0.664,0.607,250253,-6.34
0.546,0.118,138.946,0.033,0.0038,0.42,274800,-8.476
0.921,0.382,136.264,0.0481,0.0144,0.537,248067,-6.474
0.829,0.217,152.135,0.0422,0.000142,0.315,237347,-4.117
0.812,0.0756,94.825,0.0695,0.379,0.605,184107,-3.386
0.587,0.128,165.975,0.0329,0.354,0.55,284760,-6.279
0.565,0.116,120.048,0.027,0.589,0.711,196093,-4.213
0.659,0.0283,98.086,0.325,0.205,0.943,229996,-7.859
0.377,0.146,126.001,0.0354,0.0261,0.641,266760,-8.559
0.69,0.0716,98.002,0.0445,0.0565,0.78,236827,-4.958
0.786,0.0569,120.005,0.0358,0.269,0.772,206933,-4.596
0.923,0.273,108.049,0.0521,0.128,0.707,203000,-3.957
0.663,0.0637,100.178,0.035,0.00931,0.612,336360,-9.314
0.429,0.0708,138.884,0.028,0.23,0.584,234160,-9.289
0.899,0.196,147.992,0.064,0.0113,0.496,264907,-5.828
0.804,0.345,98.866,0.0363,0.265,0.605,217733,-7.521
0.932,0.269,96.234,0.18,0.00506,0.599,213760,-3.328
0.463,0.119,78.83,0.12,0.068,0.42,334000,-9.056
0.382,0.348,94.969,0.129,0.456,0.777,251427,-7.897
0.77,0.154,96.09,0.03,0.252,0.571,230280,-5.46
0.465,0.106,73.013,0.0253,0.385,0.596,225680,-8.511
0.813,0.124,140.089,0.163,0.171,0.914,275907,-3.607
0.497,0.0777,89.861,0.16,0.0884,0.835,285907,-7.876
0.424,0.134,91.812,0.0253,0.313,0.626,210533,-8.952
0.684,0.115,87.008,0.199,0.258,0.718,259240,-8.071
0.674,0.0356,115.005,0.0373,0.309,0.85,220107,-7.981
0.706,0.36,146.088,0.0262,0.351,0.596,233880,-5.562
0.745,0.0664,97.919,0.0312,0.0392,0.753,298933,-5.698
0.769,0.548,80.044,0.248,0.0369,0.778,404107,-4.331
0.503,0.333,94.073,0.026,0.572,0.701,154200,-7.535
0.752,0.19,110.007,0.028,0.229,0.729,201067,-4.478
0.95,0.373,143.866,0.0806,0.000915,0.63,280627,-4.012
0.485,0.0414,120.107,0.0612,0.238,0.735,195080,-6.218
0.885,0.243,93.719,0.0718,0.0262,0.811,250173,-4.555
0.782,0.363,124.303,0.162,0.118,0.603,257893,-4.832
0.632,0.237,114.046,0.0597,0.264,0.685,297893,-3.819
0.596,0.167,115.597,0.0294,0.688,0.443,236960,-5.366
0.857,0.056,95.349,0.0373,0.0151,0.68,285160,-4.132
0.83,0.375,95.468,0.0386,0.0404,0.518,256133,-6.814
0.843,0.414,99.96,0.0304,0.145,0.56,253653,-7.217
0.833,0.2,119.847,0.0644,0.00132,0.734,224240,-8.166
0.434,0.112,83.921,0.025,0.354,0.658,232640,-8.527
0.468,0.0964,99.066,0.0232,0.363,0.659,257400,-7.439
0.75,0.265,72.016,0.168,0.434,0.852,175893,-5.153
0.622,0.0394,134.007,0.0445,0.0661,0.859,243533,-8.196
0.551,0.272,104.513,0.0241,0.454,0.706,201760,-8.474
0.851,0.0937,96.651,0.0303,0.00117,0.65,218760,-6.519
0.723,0.362,116.043,0.0259,0.0487,0.759,173760,-5.38
0.402,0.365,105.368,0.0427,0.7,0.414,338361,-8.911
0.423,0.0855,75.478,0.117,0.342,0.751,348893,-9.053
0.794,0.0896,123.915,0.0577,0.0587,0.648,205160,-5.985
0.915,0.246,118.903,0.106,0.226,0.829,203333,-3.205
0.903,0.341,120.069,0.0505,0.0338,0.537,224493,-3.997
0.641,0.0602,97.004,0.0858,0.0324,0.839,242560,-5.669
0.607,0.0515,98.054,0.32,0.0626,0.914,256973,-5.658
0.673,0.155,162.781,0.108,0.00802,0.872,287000,-6.879
0.594,0.0534,83.84,0.336,0.0249,0.788,228907,-4.864
0.723,0.0405,107.979,0.0419,0.249,0.696,208693,-6.357
0.446,0.119,119.489,0.0759,0.282,0.75,274227,-8.059
0.685,0.0537,88.997,0.0567,0.00543,0.771,230200,-4.639
0.628,0.0736,126.394,0.0336,0.182,0.698,212200,-6.359
0.45,0.321,109.405,0.0924,0.274,0.753,288933,-6.909
0.887,0.268,90.578,0.0624,0.000504,0.581,199893,-3.659
0.649,0.0807,97.026,0.266,0.114,0.934,243587,-6.465
0.904,0.0803,110.029,0.0674,0.00836,0.787,193200,-4.483
0.767,0.127,96.483,0.027,0.0021,0.592,329733,-2.788
0.826,0.225,155.84,0.0352,4.88e-05,0.454,316733,-6.302
0.887,0.148,129.221,0.0993,0.0605,0.869,198400,-4.505
0.941,0.0755,104.774,0.0341,0.0796,0.618,218200,-3.119
0.789,0.101,91.197,0.0419,0.00914,0.559,259667,-4.778
0.8,0.11,99.293,0.0825,0.0791,0.773,264973,-2.875
0.947,0.326,88.009,0.0412,0.00947,0.739,261933,-1.915
0.835,0.124,112.546,0.036,0.118,0.67,219973,-5.111
0.463,0.0889,126.072,0.0415,0.0581,0.75,257773,-6.99
0.817,0.346,186.765,0.05,0.0118,0.514,280813,-6.489
0.982,0.35,124.999,0.0311,0.0585,0.808,228140,-6.588
0.876,0.126,158.041,0.339,0.0483,0.777,268693,-5.362
0.83,0.163,90.024,0.0343,0.0452,0.61,178533,-4.772
0.921,0.0602,123.766,0.0387,0.0914,0.698,218000,-4.091
0.834,0.051,97.865,0.0497,0.403,0.628,215507,-6.341
0.459,0.111,147.063,0.0274,0.342,0.362,252893,-8.62
0.845,0.318,167.271,0.335,0.0659,0.639,248653,-5.67
0.94,0.0939,96.493,0.066,0.000891,0.481,189333,-5.204
0.496,0.251,136.859,0.029,0.173,0.529,250547,-9.007
0.668,0.114,111.995,0.0307,0.0146,0.583,285893,-7.799
0.669,0.0563,112.132,0.0295,0.284,0.816,171813,-7.925
0.492,0.127,72.344,0.0261,0.325,0.571,331667,-6.54
0.923,0.158,183.891,0.103,0.129,0.488,202253,-3.697
0.89,0.147,93.936,0.0764,0.00633,0.511,235107,-6.039
0.759,0.0642,93.898,0.0305,0.0504,0.637,257067,-6.389
0.485,0.416,136.057,0.0376,0.256,0.724,296800,-5.919
0.54,0.0688,139.714,0.027,0.0399,0.549,239360,-5.76
0.873,0.0372,165.071,0.071,0.0407,0.636,192427,-4.672
0.447,0.0962,149.652,0.0252,0.101,0.442,249840,-8.838
0.333,0.0374,95.484,0.117,0.173,0.852,254750,-8.559
0.688,0.17,126.998,0.0349,0.498,0.739,211253,-5.581
0.815,0.233,106.001,0.0576,0.0689,0.715,197693,-5.867
0.627,0.128,109.821,0.0538,0.175,0.761,263227,-5.554
0.681,0.0669,99.974,0.24,0.017,0.879,221160,-8.951
0.652,0.0812,99.581,0.108,0.067,0.829,243159,-8.693
0.658,0.294,103.12,0.0258,0.2,0.672,181840,-6.563
0.908,0.412,150.031,0.0368,0.0158,0.515,252600,-4.632
0.906,0.0803,95.3,0.195,0.0279,0.916,161507,-2.494
0.86,0.0412,107.91,0.0845,0.085,0.829,202707,-6.381
0.708,0.0902,101.854,0.0712,0.00223,0.824,228173,-6.037
0.757,0.0883,126.975,0.0347,0.0435,0.643,223040,-8.031
0.547,0.194,75.018,0.0347,0.579,0.565,209320,-7.722
0.894,0.216,165.98,0.0296,0.0103,0.578,347107,-5.42
0.425,0.196,99.225,0.0641,0.00637,0.787,221280,-5.692
0.929,0.036,122.733,0.047,0.000206,0.534,266240,-3.609
0.447,0.118,122.695,0.0266,0.724,0.593,267267,-8.268
0.81,0.232,90.953,0.0506,0.516,0.635,215600,-3.086
0.653,0.313,85.991,0.023,0.119,0.59,219800,-5.806
0.647,0.104,99.938,0.0502,0.0874,0.781,209440,-8.902
0.47,0.111,127.177,0.0376,0.38,0.599,273707,-8.356
0.486,0.142,108.23,0.0265,0.228,0.796,254453,-5.852
0.665,0.0453,104.504,0.061,0.0339,0.95,284200,-4.286
0.938,0.485,138.312,0.0481,0.196,0.765,156320,-2.718
0.901,0.0839,132.729,0.0491,0.000807,0.504,238333,-3.776
0.834,0.355,95.053,0.0437,0.3,0.751,211160,-5.444
0.923,0.295,115.996,0.0338,0.16,0.609,294987,-3.908
0.702,0.159,99.031,0.0261,0.216,0.689,213600,-5.642
0.396,0.268,102.053,0.0298,0.52,0.664,253627,-9.131
0.315,0.0939,140.918,0.0308,0.235,0.533,304507,-14.349
0.553,0.125,139.821,0.0319,0.247,0.557,239987,-7.954
0.854,0.313,136.954,0.0565,0.0044,0.666,215246,-8.442
0.607,0.0882,102.03,0.028,0.189,0.581,281467,-8.458
0.642,0.0804,76.403,0.0299,0.313,0.593,239440,-7.284
0.623,0.0488,126.547,0.0283,0.00408,0.674,206733,-5.97
0.872,0.0411,122.009,0.0328,0.0315,0.696,220160,-5.417
0.61,0.18,89.924,0.027,0.355,0.545,236267,-6.396
0.532,0.123,130.076,0.0276,0.296,0.626,247933,-7.205
0.694,0.355,170.034,0.279,0.00269,0.849,215293,-5.687
0.727,0.0629,86.695,0.14,0.155,0.676,252360,-8.633
0.666,0.107,89.824,0.0337,0.0593,0.736,226760,-4.929
0.601,0.0348,97.911,0.126,0.0406,0.777,261973,-5.931
0.68,0.194,100.442,0.153,0.0313,0.79,196240,-7.807
0.885,0.0657,121.54,0.0614,0.132,0.701,253733,-6.81
0.451,0.104,132.949,0.0266,0.419,0.562,240960,-7.799
0.659,0.128,96.735,0.0227,0.0977,0.703,220933,-7.395
0.593,0.0304,92.946,0.333,0.0554,0.9,172933,-6.629
0.685,0.0988,100.088,0.0246,0.218,0.696,200427,-5.53
0.678,0.149,138.009,0.102,0.273,0.713,271333,-3.525
0.83,0.0756,159.929,0.052,0.264,0.569,287933,-6.752
0.378,0.108,97.995,0.0288,0.529,0.633,224533,-10.582
0.88,0.182,129.222,0.0324,0.0784,0.587,246240,-5.725
0.528,0.12,99.035,0.0267,0.0754,0.679,199733,-7.901
0.428,0.119,77.127,0.0338,0.432,0.622,244293,-10.146
0.933,0.394,202.058,0.366,0.0835,0.534,268867,-3.282
0.795,0.0756,123.229,0.0574,0.00316,0.458,255373,-3.265
0.487,0.108,110.026,0.266,0.167,0.867,287907,-14.044
0.867,0.0542,92.826,0.0298,0.00575,0.637,335200,-5.427
0.926,0.0821,172.638,0.0479,0.031,0.61,200400,-4.843
0.607,0.0994,133.98,0.0285,0.00543,0.622,229645,-9.432
0.749,0.134,129.2,0.03,0.0569,0.628,327667,-5.18
0.475,0.0609,129.891,0.0265,0.187,0.621,246493,-9.341
0.84,0.0807,107.755,0.0606,0.00437,0.738,326000,-7.995
0.7,0.0755,122.841,0.0295,0.0192,0.705,258640,-7.38
0.728,0.055,130.076,0.102,0.344,0.929,221533,-5.524
0.705,0.321,86.404,0.24,0.0579,0.736,238840,-6.231
0.616,0.106,122.857,0.0263,0.0177,0.711,312573,-6.998
0.94,0.109,113.76,0.0368,0.0814,0.728,237240,-5.034
0.608,0.342,101.992,0.085,0.00155,0.935,265440,-7.236
0.665,0.338,74.981,0.0305,0.56,0.677,312533,-5.171
0.83,0.123,109.387,0.0463,0.0807,0.632,205920,-4.665
0.572,0.226,129.999,0.0349,0.537,0.705,255093,-5.603
0.656,0.0272,129.963,0.0617,0.0101,0.826,251040,-8.529
0.949,0.112,115.061,0.0336,0.486,0.813,227707,-2.563
0.719,0.308,124.633,0.0259,0.281,0.682,177893,-5.8
0.625,0.0765,167.998,0.0252,0.231,0.63,234960,-5.088
0.446,0.312,132.38,0.0288,0.689,0.651,198613,-6.541
0.731,0.163,133.961,0.0815,0.0879,0.937,222293,-2.132
0.517,0.077,169.938,0.0287,0.307,0.556,251253,-8.769
0.897,0.248,103.461,0.0306,0.00318,0.561,255160,-3.974
0.494,0.0633,99.003,0.0786,0.278,0.806,277413,-9.973
0.932,0.0825,123.9,0.0841,0.242,0.69,232067,-4.747
0.874,0.129,186.045,0.0738,0.136,0.508,241507,-5.3
0.301,0.0866,112.631,0.0586,0.187,0.833,430800,-10.015
0.891,0.547,148.599,0.057,0.0122,0.439,168000,-4.764
0.357,0.151,129.798,0.0307,0.542,0.649,263667,-9.09
0.579,0.0556,88.957,0.0325,0.000479,0.695,218187,-5.066
0.819,0.345,142.137,0.112,0.0684,0.754,215800,-6.833
0.502,0.121,75.001,0.0281,0.271,0.471,213133,-8.433
0.969,0.39,128.007,0.0582,0.259,0.822,283748,-11.471
0.836,0.235,126.279,0.206,0.112,0.721,244053,-3.972
0.809,0.18,176.228,0.32,0.28,0.671,260307,-4.824
0.532,0.106,129.777,0.0319,0.586,0.472,257360,-5.882
0.866,0.0446,118.64,0.0298,0.0235,0.74,181027,-5.035
0.439,0.165,81.085,0.252,0.289,0.749,215533,-11.274
0.484,0.135,147.715,0.0289,0.12,0.444,279867,-8.311
0.662,0.0875,141.639,0.087,0.564,0.698,283701,-7.997
0.56,0.137,125.994,0.18,0.111,0.811,274360,-6.991
0.622,0.0982,164.418,0.031,0.365,0.467,287267,-7.255
0.763,0.0646,97.106,0.28,0.0395,0.908,273467,-5.739
0.553,0.118,90.02,0.0486,0.0863,0.675,239933,-7.775
0.762,0.26,98.993,0.0422,0.000103,0.446,359520,-8.971
0.79,0.0658,101.896,0.0711,0.128,0.77,174667,-6.583
0.777,0.0599,104.385,0.0696,0.109,0.539,354733,-7.145
0.594,0.1,150.22,0.0277,0.156,0.429,265000,-6.251
0.969,0.185,102.035,0.166,0.135,0.634,209467,-2.662
0.749,0.23,109.911,0.0299,0.118,0.332,305107,-6.399
0.627,0.0993,116.047,0.0334,0.0685,0.696,274267,-5.629
0.783,0.744,91.396,0.0837,0.303,0.499,247333,-6.517
0.585,0.185,118.736,0.0305,0.606,0.442,385720,-6.012
0.414,0.627,99.234,0.197,0.243,0.83,365800,-11.136
0.937,0.327,100.03,0.0444,0.0942,0.638,192333,-4.642
0.849,0.165,100.503,0.0905,0.164,0.818,234373,-4.185
0.716,0.134,96.043,0.0297,0.131,0.688,247600,-4.001
0.957,0.155,103.68,0.188,0.0129,0.599,206200,-5.764
0.475,0.0607,82.511,0.159,0.0557,0.77,261573,-9.512
0.477,0.164,118.382,0.031,0.291,0.699,185427,-9.339
